C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,039_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolQu,ench_012_.,asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
309,164.047989,790.3,88.45,1.9,-0.88,0.0998,0,0,-20,-20,24.6708,33.15
310,164.600433,792.9,88.81,2.8,-0.89,0.1432,0,0,-20,-20,24.6708,33.35
311,165.154556,795.8,89.34,2.8,-0.89,0.1432,0,0,-20,-20,24.6708,33.28
312,165.708618,798.5,89.66,2.4,-0.9,0.1215,0,0,-20,-20,24.6708,33.36
313,166.260956,801.3,89.99,2.6,-0.9,0.136,0,0,-20,-20,24.6708,33.61
314,166.81514,804,90.42,2.4,-0.9,0.1215,0,0,-20,-20,24.6708,33.65
315,167.367294,806.8,90.77,2.5,-0.91,0.1288,0,0,-20,-20,24.6708,33.45
316,167.921387,809.7,91.17,2.5,-0.91,0.1288,0,0,-20,-20,24.6708,33.62
317,168.473663,812.3,91.58,2.6,-0.92,0.136,0,0,-20,-20,24.6708,33.69
318,169.027924,815.2,92.02,2.1,-0.92,0.1071,0,0,-20,-20,24.6708,33.78
319,169.580246,817.9,92.36,1.9,-0.92,0.0999,0,0,-20,-20,24.6708,33.8
320,170.134384,820.5,92.75,2.4,-0.93,0.1216,0,0,-20,-20,24.6708,34.11
321,170.688614,823.4,93.09,2.5,-0.93,0.1288,0,0,-20,-20,24.6708,34.1
322,171.240906,826.2,93.49,3.4,-0.93,0.1722,0,0,-20,-20,24.6708,33.89
323,171.795059,828.9,93.91,2.2,-0.94,0.1143,0,0,-20,-20,24.6708,34.09
324,172.347305,831.6,94.22,2.1,-0.94,0.1071,0,0,-20,-20,24.6708,34.35
325,172.901459,834.4,94.53,2.9,-0.95,0.1505,0,0,-20,-20,24.6708,34.27
326,173.45369,837.3,94.86,1.9,-0.95,0.0999,0,0,-20,-20,24.6708,34.18
327,174.007889,840.1,95.31,1.8,-0.95,0.0926,0,0,-20,-20,24.6708,34.34
328,174.560303,842.7,95.59,2.4,-0.96,0.1216,0,0,-20,-20,24.6708,34.5
329,175.114578,845.4,95.94,2.5,-0.96,0.1288,0,0,-20,-20,24.6708,34.47
330,175.668655,848.4,96.31,2.2,-0.96,0.1144,0,0,-20,-20,24.6708,34.52
331,181.67009,850,95.85,2.4,-0.96,0.1216,0,0,-20,-20,24.6708,33.34
332,187.669876,850,95.34,1.9,-0.95,0.0999,0,0,-20,-20,24.6708,33.14
333,193.669373,850.1,94.97,2.1,-0.95,0.1071,0,0,-20,-20,24.6708,32.85
334,199.668839,850,94.55,2.2,-0.95,0.1143,0,0,-20,-20,24.6708,33.05
335,205.670425,850,94.32,2.1,-0.94,0.1071,0,0,-20,-20,24.6708,32.59
336,211.669876,850,94.14,2.1,-0.94,0.1071,0,0,-20,-20,24.6708,32.63
337,217.6698,849.9,93.82,1.9,-0.94,0.0999,0,0,-20,-20,24.6708,32.74
338,223.669357,850,93.63,2.5,-0.94,0.1288,0,0,-20,-20,24.6708,32.53
339,229.670258,850,93.46,1.8,-0.93,0.0926,0,0,-20,-20,24.6708,32.42
340,235.669998,850,93.36,1.1,-0.93,0.0564,0,0,-20,-20,24.6708,32.46
341,241.66951,850,93.17,2.4,-0.93,0.1216,0,0,-20,-20,24.6708,32.4
342,247.66922,850,93.08,1.2,-0.93,0.0637,0,0,-20,-20,24.6708,32.53
343,253.669022,850,92.92,1.7,-0.93,0.0854,0,0,-20,-20,24.6708,32.39
344,259.670532,850,92.83,1.9,-0.93,0.0999,0,0,-20,-20,24.6708,32.39
345,265.670471,850,92.67,1.9,-0.93,0.0999,0,0,-20,-20,24.6707,32.44
346,271.670441,850,92.55,1.2,-0.93,0.0637,0,0,-20,-20,24.6708,32.52
347,277.669861,850,92.46,1.8,-0.92,0.0926,0,0,-20,-20,24.6708,32.47
348,283.669281,850,92.38,1.9,-0.92,0.0999,0,0,-20,-20,24.6707,32.35
349,289.669037,850.1,92.38,1.8,-0.92,0.0926,0,0,-20,-20,24.6708,32.23
350,295.670319,850,92.12,1.1,-0.92,0.0564,0,0,-20,-20,24.6707,32.42
351,301.670044,850,92.02,0.5,-0.92,0.0275,0,0,-20,-20,24.6707,32.27
352,307.669403,849.9,92.03,1.4,-0.92,0.0709,0,0,-20,-20,24.6707,32.55
353,313.669281,850.2,91.92,1.2,-0.92,0.0637,0,0,-20,-20,24.6707,32.21
354,319.66925,850,91.79,0.5,-0.92,0.0275,0,0,-20,-20,24.6707,32.33
355,325.668854,850,91.79,1.4,-0.92,0.0709,0,0,-20,-20,24.6707,32.45
356,331.67041,850,91.71,0.7,-0.92,0.0347,0,0,-20,-20,24.6707,32.34
357,337.670166,850,91.69,0.8,-0.92,0.042,0,0,-20,-20,24.6707,32.31
358,343.669922,850,91.43,1.4,-0.91,0.0709,0,0,-20,-20,24.6707,32.3
359,349.670013,850.1,91.37,1.7,-0.91,0.0854,0,0,-20,-20,24.6707,32.35
360,355.66983,849.9,91.34,1.4,-0.91,0.0709,0,0,-20,-20,24.6707,32.54
361,361.669739,850.1,91.23,1,-0.91,0.0492,0,0,-20,-20,24.6707,32.3
362,367.669464,849.9,91.22,0,-0.91,-0.0014,0,0,-20,-20,24.6707,32.38
363,373.66922,850.1,91.03,1.1,-0.91,0.0564,0,0,-20,-20,24.6707,32.33
364,379.670563,850,90.97,1.1,-0.91,0.0564,0,0,-20,-20,24.6707,32.4
365,385.668915,850,90.96,0.3,-0.91,0.013,0,0,-20,-20,24.6707,32.44
366,391.669128,850.1,90.85,1.4,-0.91,0.0709,0,0,-20,-20,24.6707,32.54
367,397.67041,850,90.65,1.2,-0.91,0.0637,0,0,-20,-20,24.6707,32.51
368,403.670074,849.9,90.59,0.3,-0.91,0.013,0,0,-20,-20,24.6707,32.53
369,409.669647,849.9,90.47,0.3,-0.9,0.013,0,0,-20,-20,24.6707,32.48
370,415.668701,850,90.4,0.8,-0.9,0.042,0,0,-20,-20,24.6707,32.37
371,421.670532,850.1,90.24,0.4,-0.9,0.0203,0,0,-20,-20,24.6707,32.26
372,427.670258,850,90.29,1,-0.9,0.0492,0,0,-20,-20,24.6707,32.36
373,433.6698,850,90.23,0.5,-0.9,0.0275,0,0,-20,-20,24.6707,32.3
374,439.669342,850,90.21,0.8,-0.9,0.042,0,0,-20,-20,24.6707,32.41
375,445.668945,850,90.03,0.7,-0.9,0.0347,0,0,-20,-20,24.6707,32.45
376,451.669983,850,90.04,0.7,-0.9,0.0347,0,0,-20,-20,24.6707,32.38
377,457.669678,850,89.95,1.2,-0.9,0.0637,0,0,-20,-20,24.6707,32.38
378,463.669189,850,89.84,0.5,-0.9,0.0275,0,0,-20,-20,24.6707,32.5
379,469.668701,850,89.79,0.1,-0.9,0.0058,0,0,-20,-20,24.6707,32.47
380,475.669678,850,89.76,-0.2,-0.9,-0.0087,0,0,-20,-20,24.6707,32.58
381,481.66925,850,89.73,0,-0.9,-0.0014,0,0,-20,-20,24.6707,32.49
382,487.670044,849.9,89.56,1,-0.9,0.0492,0,0,-20,-20,24.6707,32.46
383,493.669617,849.9,89.43,0,-0.89,-0.0014,0,0,-20,-20,24.6707,32.62
384,499.669403,849.9,89.42,-0.5,-0.89,-0.0231,0,0,-20,-20,24.6707,32.5
385,505.668671,850,89.34,0,-0.89,-0.0014,0,0,-20,-20,24.6707,32.51
386,511.670258,850,89.35,0.4,-0.89,0.0203,0,0,-20,-20,24.6707,32.38
387,517.670227,850.1,89.22,0.4,-0.89,0.0203,0,0,-20,-20,24.6707,32.4
388,523.669739,849.9,89.23,0.3,-0.89,0.013,0,0,-20,-20,24.6707,32.48
389,529.669678,850.1,89.06,1,-0.89,0.0492,0,0,-20,-20,24.6707,32.36
390,535.669739,850.1,88.91,0.1,-0.89,0.0058,0,0,-20,-20,24.6707,32.33
391,541.669617,849.9,88.9,1.1,-0.89,0.0564,0,0,-20,-20,24.6707,32.39
392,547.669556,850,88.96,-0.5,-0.89,-0.0231,0,0,-20,-20,24.6707,32.47
393,553.66925,850.1,88.84,0.3,-0.89,0.013,0,0,-20,-20,24.6707,32.4
394,559.668945,850.1,88.87,-0.3,-0.89,-0.0159,0,0,-20,-20,24.6708,32.35
395,565.670288,850.1,88.73,0.4,-0.89,0.0203,0,0,-20,-20,24.6707,32.32
396,571.66925,849.9,88.54,0.3,-0.89,0.013,0,0,-20,-20,24.6708,32.57
397,577.669373,850,88.54,1,-0.89,0.0492,0,0,-20,-20,24.6708,32.43
398,583.668823,850,88.52,0,-0.89,-0.0014,0,0,-20,-20,24.6708,32.4
399,589.668701,850,88.43,0.3,-0.88,0.013,0,0,-20,-20,24.6708,32.5
400,595.670471,850.1,88.47,0,-0.88,-0.0014,0,0,-20,-20,24.6708,32.34
401,601.67041,850.1,88.41,-0.9,-0.88,-0.0448,0,0,-20,-20,24.6708,32.44
402,607.670105,850,88.46,0.3,-0.88,0.013,0,0,-20,-20,24.6708,32.43
403,613.6698,850,88.34,-0.3,-0.88,-0.0159,0,0,-20,-20,24.6708,32.41
404,619.670227,850.1,88.27,-0.5,-0.88,-0.0231,0,0,-20,-20,24.6708,32.31
405,625.670349,850.1,88.16,-0.3,-0.88,-0.0159,0,0,-20,-20,24.6708,32.39
406,631.668701,849.9,88.01,-0.6,-0.88,-0.0304,0,0,-20,-20,24.6708,32.56
407,637.668945,849.9,87.99,0.1,-0.88,0.0058,0,0,-20,-20,24.6708,32.57
408,643.670471,850,87.99,-0.6,-0.88,-0.0304,0,0,-20,-20,24.6708,32.34
409,649.670227,850,87.97,-0.5,-0.88,-0.0231,0,0,-20,-20,24.6708,32.57
410,655.669739,850.1,87.88,-0.5,-0.88,-0.0231,0,0,-20,-20,24.6708,32.51
411,661.669678,849.9,87.81,-0.9,-0.88,-0.0448,0,0,-20,-20,24.6708,32.53
412,667.669556,850,87.67,-0.9,-0.88,-0.0448,0,0,-20,-20,24.6708,32.45
413,673.669495,850.1,87.76,-0.2,-0.88,-0.0087,0,0,-20,-20,24.6708,32.35
414,679.669312,850,87.64,0.4,-0.88,0.0203,0,0,-20,-20,24.6708,32.27
415,685.66925,849.9,87.58,0.1,-0.88,0.0058,0,0,-20,-20,24.6709,32.39
416,691.669006,850,87.5,-0.6,-0.87,-0.0304,0,0,-20,-20,24.6709,32.49
417,697.669312,849.9,87.51,0,-0.88,-0.0014,0,0,-20,-20,24.6709,32.52
418,703.669434,850,87.36,-1,-0.87,-0.0521,0,0,-20,-20,24.6709,32.28
419,709.668762,849.9,87.36,-0.6,-0.87,-0.0304,0,0,-20,-20,24.6709,32.63
420,715.668884,850,87.33,-0.6,-0.87,-0.0304,0,0,-20,-20,24.6709,32.49
421,721.670532,850.1,87.29,-0.5,-0.87,-0.0231,0,0,-20,-20,24.6709,32.39
422,727.669128,849.9,87.25,0,-0.87,-0.0014,0,0,-20,-20,24.6709,32.48
423,733.669556,850.2,87.21,0,-0.87,-0.0014,0,0,-20,-20,24.6709,32.26
424,739.669373,850,87.12,0.4,-0.87,0.0202,0,0,-20,-20,24.6709,32.64
425,745.669922,850,87.05,-0.2,-0.87,-0.0087,0,0,-20,-20,24.6709,32.33
426,751.670288,849.8,86.95,0.1,-0.87,0.0058,0,0,-20,-20,24.6709,32.84
427,757.670105,849.9,86.95,-0.2,-0.87,-0.0087,0,0,-20,-20,24.6709,32.59
428,763.67041,850,86.89,-0.5,-0.87,-0.0231,0,0,-20,-20,24.6709,32.45
429,769.669128,850.1,86.79,-0.9,-0.87,-0.0448,0,0,-20,-20,24.6709,32.46
430,775.669922,849.9,86.69,-0.3,-0.87,-0.0159,0,0,-20,-20,24.6709,32.67
431,781.670349,849.9,86.68,-0.2,-0.87,-0.0087,0,0,-20,-20,24.6709,32.64
432,787.669128,849.9,86.63,-0.6,-0.87,-0.0304,0,0,-20,-20,24.6709,32.5
433,793.669556,850.1,86.52,0.1,-0.87,0.0058,0,0,-20,-20,24.6709,32.46
434,799.670166,850.2,86.5,-0.7,-0.86,-0.0376,0,0,-20,-20,24.671,32.33
435,805.668884,850.1,86.46,-0.2,-0.86,-0.0087,0,0,-20,-20,24.671,32.33
436,811.669495,850,86.28,-0.5,-0.86,-0.0231,0,0,-20,-20,24.671,32.46
437,817.66925,849.9,86.27,-0.9,-0.86,-0.0448,0,0,-20,-20,24.6709,32.64
438,823.669556,850,86.29,-1.2,-0.86,-0.0593,0,0,-20,-20,24.671,32.53
439,829.670166,849.9,86.15,-1,-0.86,-0.0521,0,0,-20,-20,24.671,32.55
440,835.668701,850.1,86.15,-0.2,-0.86,-0.0087,0,0,-20,-20,24.671,32.36
441,841.669617,850,86.04,0.1,-0.86,0.0058,0,0,-20,-20,24.671,32.37
442,847.670227,850,85.95,-0.9,-0.86,-0.0448,0,0,-20,-20,24.671,32.57
443,853.668701,850.1,85.89,-0.6,-0.86,-0.0304,0,0,-20,-20,24.671,32.44
444,859.669189,849.9,85.92,-0.5,-0.86,-0.0231,0,0,-20,-20,24.671,32.64
445,865.669312,849.9,85.76,-0.7,-0.86,-0.0376,0,0,-20,-20,24.671,32.49
446,871.669678,849.8,85.82,-0.3,-0.86,-0.0159,0,0,-20,-20,24.671,32.52
447,877.669373,850,85.73,0,-0.86,-0.0014,0,0,-20,-20,24.6711,32.56
448,883.669312,850,85.69,0,-0.86,-0.0014,0,0,-20,-20,24.671,32.49
449,889.669922,850,85.64,0,-0.86,-0.0014,0,0,-20,-20,24.6711,32.39
450,895.670288,849.9,85.63,-0.2,-0.86,-0.0087,0,0,-20,-20,24.6711,32.64
451,901.67041,850,85.62,-0.6,-0.86,-0.0304,0,0,-20,-20,24.6711,32.5
452,907.668823,850,85.46,-0.5,-0.85,-0.0231,0,0,-20,-20,24.6711,32.47
453,913.668884,850,85.41,-0.3,-0.85,-0.0159,0,0,-20,-20,24.6711,32.51
454,919.669556,850,85.59,0.1,-0.86,0.0058,0,0,-20,-20,24.6711,32.49
455,925.669861,850,85.45,-1,-0.85,-0.0521,0,0,-20,-20,24.6711,32.51
456,931.670105,850.2,85.28,-0.3,-0.85,-0.0159,0,0,-20,-20,24.6711,32.21
457,937.6698,850,85.31,-0.7,-0.85,-0.0376,0,0,-20,-20,24.6711,32.49
458,943.669739,850.2,85.27,0.1,-0.85,0.0058,0,0,-20,-20,24.6711,32.24
459,949.669434,849.8,85.25,-0.3,-0.85,-0.0159,0,0,-20,-20,24.6711,32.92
460,955.669189,850.1,85.17,-0.6,-0.85,-0.0304,0,0,-20,-20,24.6711,32.4
461,961.669189,850,85.15,-0.9,-0.85,-0.0448,0,0,-20,-20,24.6711,32.47
462,967.669373,850,85.07,-1.4,-0.85,-0.0738,0,0,-20,-20,24.6711,32.5
463,973.670044,850,84.99,-0.6,-0.85,-0.0304,0,0,-20,-20,24.6711,32.55
464,979.670044,850,85.03,-0.6,-0.85,-0.0304,0,0,-20,-20,24.6711,32.37
465,985.670227,850,84.98,-1.2,-0.85,-0.0593,0,0,-20,-20,24.6711,32.68
466,991.670532,850,84.94,-1.3,-0.85,-0.0665,0,0,-20,-20,24.6712,32.52
467,997.668701,850.2,84.94,-1.9,-0.85,-0.0954,0,0,-20,-20,24.6712,32.42
468,1003.670532,850,84.9,-1.3,-0.85,-0.0665,0,0,-20,-20,24.6712,32.68
469,1009.66925,850,84.87,-1.9,-0.85,-0.0954,0,0,-20,-20,24.6712,32.38
470,1015.669495,850,84.86,-0.9,-0.85,-0.0448,0,0,-20,-20,24.6712,32.52
471,1021.669861,849.9,84.81,-1.3,-0.85,-0.0665,0,0,-20,-20,24.6712,32.63
472,1027.669678,850,84.77,-1.2,-0.85,-0.0593,0,0,-20,-20,24.6712,32.6
473,1033.669678,849.9,84.7,-1.7,-0.85,-0.0882,0,0,-20,-20,24.6712,32.6
474,1039.669922,849.9,84.7,-1.4,-0.85,-0.0737,0,0,-20,-20,24.6712,32.74
475,1045.670166,850,84.74,-1.4,-0.85,-0.0737,0,0,-20,-20,24.6712,32.66
476,1051.668823,850.1,84.76,-2.3,-0.85,-0.1171,0,0,-20,-20,24.6712,32.37
477,1057.668823,849.9,84.7,-1.2,-0.85,-0.0593,0,0,-20,-20,24.6712,32.64
478,1063.668823,849.9,84.67,-1.3,-0.85,-0.0665,0,0,-20,-20,24.6712,32.65
479,1069.669189,849.9,84.66,-2.4,-0.85,-0.1244,0,0,-20,-20,24.6712,32.69
480,1075.669312,849.9,84.66,-2,-0.85,-0.1027,0,0,-20,-20,24.6712,32.68
481,1081.669189,849.8,84.59,-1.9,-0.85,-0.0954,0,0,-20,-20,24.6712,32.73
482,1087.669556,850.1,84.6,-2,-0.85,-0.1027,0,0,-20,-20,24.6712,32.49
483,1093.669922,850.1,84.52,-2,-0.85,-0.1027,0,0,-20,-20,24.6712,32.39
484,1099.669678,850,84.51,-1.9,-0.85,-0.0954,0,0,-20,-20,24.6712,32.46
485,1105.670166,849.8,84.41,-1.9,-0.84,-0.0954,0,0,-20,-20,24.6712,32.56
486,1111.670288,850,84.42,-2.8,-0.84,-0.146,0,0,-20,-20,24.6713,32.53
487,1117.670532,850.1,84.26,-2.6,-0.84,-0.1316,0,0,-20,-20,24.6712,32.39
488,1123.670532,850,84.31,-2.4,-0.84,-0.1244,0,0,-20,-20,24.6713,32.58
489,1129.670166,850.1,84.23,-2.1,-0.84,-0.1099,0,0,-20,-20,24.6713,32.6
490,1135.670532,850.1,84.26,-3.1,-0.84,-0.1605,0,0,-20,-20,24.6713,32.42
491,1141.670166,850,84.17,-2,-0.84,-0.1027,0,0,-20,-20,24.6713,32.57
492,1147.670166,850.1,84.19,-2.1,-0.84,-0.1099,0,0,-20,-20,24.6713,32.51
493,1153.67041,850,84.1,-3.4,-0.84,-0.175,0,0,-20,-20,24.6713,32.64
494,1159.668823,850.1,84.04,-2.3,-0.84,-0.1171,0,0,-20,-20,24.6713,32.4
495,1165.668701,850,84.08,-3.1,-0.84,-0.1605,0,0,-20,-20,24.6713,32.48
496,1171.669189,850,84.03,-2.1,-0.84,-0.1099,0,0,-20,-20,24.6713,32.57
497,1177.669556,850,83.98,-2.3,-0.84,-0.1171,0,0,-20,-20,24.6713,32.53
498,1183.669067,850.1,83.98,-3.1,-0.84,-0.1605,0,0,-20,-20,24.6713,32.52
499,1189.668701,850,83.89,-3.5,-0.84,-0.1822,0,0,-20,-20,24.6713,32.61
500,1195.668823,850,83.81,-3.5,-0.84,-0.1822,0,0,-20,-20,24.6713,32.58
501,1201.668701,849.9,83.91,-2.4,-0.84,-0.1244,0,0,-20,-20,24.6713,32.55
502,1207.668823,849.9,83.8,-3,-0.84,-0.1533,0,0,-20,-20,24.6713,32.5
503,1213.668945,850.1,83.76,-3,-0.84,-0.1533,0,0,-20,-20,24.6713,32.38
504,1219.669189,850,83.74,-3.1,-0.84,-0.1605,0,0,-20,-20,24.6713,32.5
505,1225.6698,850.1,83.7,-3.5,-0.84,-0.1822,0,0,-20,-20,24.6713,32.55
506,1231.670166,849.9,83.69,-3.7,-0.84,-0.1894,0,0,-20,-20,24.6714,32.61
507,1237.670532,850.1,83.72,-3.7,-0.84,-0.1894,0,0,-20,-20,24.6714,32.64
508,1243.670532,850.1,83.72,-3.8,-0.84,-0.1966,0,0,-20,-20,24.6714,32.42
509,1249.669189,850,83.7,-3,-0.84,-0.1533,0,0,-20,-20,24.6714,32.6
510,1255.668945,850,83.71,-3.3,-0.84,-0.1677,0,0,-20,-20,24.6714,32.69
511,1261.669067,850,83.7,-3.5,-0.84,-0.1822,0,0,-20,-20,24.6714,32.69
512,1267.668823,849.9,83.6,-4.1,-0.84,-0.2111,0,0,-20,-20,24.6714,32.66
513,1273.67041,850,83.61,-4.5,-0.84,-0.2328,0,0,-20,-20,24.6714,32.33
514,1279.668823,849.9,83.55,-3.3,-0.84,-0.1677,0,0,-20,-20,24.6714,32.71
515,1285.669312,850.1,83.59,-3.8,-0.84,-0.1966,0,0,-20,-20,24.6714,32.51
516,1291.669434,850,83.53,-4.4,-0.84,-0.2256,0,0,-20,-20,24.6714,32.73
517,1297.669434,850,83.51,-4.8,-0.84,-0.2472,0,0,-20,-20,24.6714,32.61
518,1303.669678,850,83.39,-3.1,-0.83,-0.1605,0,0,-20,-20,24.6714,32.63
519,1309.6698,850,83.54,-3.4,-0.84,-0.175,0,0,-20,-20,24.6714,32.74
520,1315.669678,850,83.39,-4.4,-0.83,-0.2256,0,0,-20,-20,24.6714,32.57
521,1321.669678,850,83.35,-3.5,-0.83,-0.1822,0,0,-20,-20,24.6714,32.78
522,1327.669678,850.1,83.28,-4.7,-0.83,-0.24,0,0,-20,-20,24.6714,32.46
523,1333.669678,850,83.33,-4.3,-0.83,-0.2183,0,0,-20,-20,24.6715,32.63
524,1339.669312,850.1,83.11,-5.2,-0.83,-0.2689,0,0,-20,-20,24.6714,32.48
525,1345.669556,850.1,83.08,-3.8,-0.83,-0.1966,0,0,-20,-20,24.6714,32.57
526,1351.669678,850,83.2,-4.3,-0.83,-0.2183,0,0,-20,-20,24.6715,32.69
527,1357.669434,850,83.08,-3.8,-0.83,-0.1966,0,0,-20,-20,24.6714,32.49
528,1363.668823,850,83.16,-3.7,-0.83,-0.1894,0,0,-20,-20,24.6715,32.58
529,1369.670532,850,83.06,-4.4,-0.83,-0.2255,0,0,-20,-20,24.6715,32.6
530,1375.668701,849.9,83.11,-5.1,-0.83,-0.2617,0,0,-20,-20,24.6715,32.63
531,1381.670166,850.1,83.02,-5,-0.83,-0.2545,0,0,-20,-20,24.6715,32.49
532,1387.670044,850,83.08,-4.5,-0.83,-0.2328,0,0,-20,-20,24.6715,32.59
533,1393.670044,850,83.05,-4.8,-0.83,-0.2472,0,0,-20,-20,24.6715,32.69
534,1399.6698,850.1,82.95,-4,-0.83,-0.2039,0,0,-20,-20,24.6715,32.47
535,1405.670044,850,82.92,-5.7,-0.83,-0.2906,0,0,-20,-20,24.6715,32.48
536,1411.670044,850,82.93,-4.4,-0.83,-0.2255,0,0,-20,-20,24.6715,32.56
537,1417.670044,850,82.97,-3.8,-0.83,-0.1966,0,0,-20,-20,24.6715,32.64
538,1423.670044,849.9,82.87,-5.4,-0.83,-0.2761,0,0,-20,-20,24.6716,32.63
539,1429.669434,849.9,82.88,-5.7,-0.83,-0.2906,0,0,-20,-20,24.6715,32.77
540,1435.669189,850,82.84,-5.1,-0.83,-0.2617,0,0,-20,-20,24.6716,32.47
541,1441.669189,849.9,82.78,-5.2,-0.83,-0.2689,0,0,-20,-20,24.6716,32.6
542,1447.669434,850,82.75,-5.5,-0.83,-0.2834,0,0,-20,-20,24.6716,32.59
543,1453.668945,850,82.84,-5.1,-0.83,-0.2617,0,0,-20,-20,24.6716,32.59
544,1459.669067,850,82.73,-5.1,-0.83,-0.2617,0,0,-20,-20,24.6716,32.64
545,1465.669189,850,82.77,-5.4,-0.83,-0.2761,0,0,-20,-20,24.6716,32.51
546,1471.669678,850.1,82.77,-5.5,-0.83,-0.2834,0,0,-20,-20,24.6716,32.61
547,1477.670044,850.1,82.69,-5.4,-0.83,-0.2761,0,0,-20,-20,24.6716,32.4
548,1483.6698,849.9,82.76,-4.8,-0.83,-0.2472,0,0,-20,-20,24.6716,32.77
549,1489.669922,849.9,82.65,-4.8,-0.83,-0.2472,0,0,-20,-20,24.6716,32.83
550,1495.668701,850,82.7,-5.7,-0.83,-0.2906,0,0,-20,-20,24.6716,32.58
551,1501.67041,850,82.77,-5.2,-0.83,-0.2689,0,0,-20,-20,24.6716,32.67
552,1507.669922,849.9,82.69,-5.7,-0.83,-0.2906,0,0,-20,-20,24.6716,32.63
553,1513.669434,850,82.53,-4.1,-0.83,-0.2111,0,0,-20,-20,24.6716,32.55
554,1519.669678,850,82.57,-5.7,-0.83,-0.2906,0,0,-20,-20,24.6716,32.64
555,1525.670044,850,82.49,-6.1,-0.82,-0.3123,0,0,-20,-20,24.6716,32.6
556,1531.669922,850,82.51,-5.4,-0.83,-0.2761,0,0,-20,-20,24.6716,32.56
557,1537.6698,849.9,82.46,-4.4,-0.82,-0.2255,0,0,-20,-20,24.6716,32.75
558,1543.669312,849.9,82.46,-4.7,-0.82,-0.24,0,0,-20,-20,24.6716,32.8
559,1549.669067,850,82.36,-5.9,-0.82,-0.305,0,0,-20,-20,24.6716,32.61
560,1555.669189,849.9,82.3,-6.6,-0.82,-0.3412,0,0,-20,-20,24.6716,32.81
561,1561.669434,850,82.27,-5.8,-0.82,-0.2978,0,0,-20,-20,24.6716,32.63
562,1567.669312,850,82.27,-5.9,-0.82,-0.305,0,0,-20,-20,24.6717,32.6
563,1573.668701,850,82.15,-5.8,-0.82,-0.2978,0,0,-20,-20,24.6717,32.65
564,1579.668945,850.1,82.14,-5.5,-0.82,-0.2834,0,0,-20,-20,24.6717,32.51
565,1585.668701,850.1,82.16,-6.1,-0.82,-0.3123,0,0,-20,-20,24.6717,32.59
566,1591.669067,850,82.22,-5.7,-0.82,-0.2906,0,0,-20,-20,24.6717,32.65
567,1597.668945,850,82.22,-6.6,-0.82,-0.3412,0,0,-20,-20,24.6717,32.53
568,1603.669067,850,82.2,-5.5,-0.82,-0.2834,0,0,-20,-20,24.6717,32.6
569,1609.669556,850,82.19,-5.4,-0.82,-0.2761,0,0,-20,-20,24.6717,32.63
570,1615.669067,849.9,82.15,-5.1,-0.82,-0.2617,0,0,-20,-20,24.6717,32.79
571,1621.669312,850,82.08,-5.4,-0.82,-0.2761,0,0,-20,-20,24.6717,32.62
572,1627.669189,850,82.03,-6.1,-0.82,-0.3123,0,0,-20,-20,24.6717,32.59
573,1633.669189,850,82.11,-6.9,-0.82,-0.3556,0,0,-20,-20,24.6717,32.72
574,1639.670532,849.9,82.12,-5.5,-0.82,-0.2834,0,0,-20,-20,24.6717,32.72
575,1645.670288,850.1,82.03,-5.7,-0.82,-0.2906,0,0,-20,-20,24.6717,32.63
576,1651.670044,850,82.03,-6.1,-0.82,-0.3123,0,0,-20,-20,24.6717,32.61
577,1657.670288,849.9,81.95,-6.4,-0.82,-0.3267,0,0,-20,-20,24.6717,32.82
578,1663.670532,850,81.91,-6.6,-0.82,-0.3412,0,0,-20,-20,24.6717,32.54
579,1669.670288,850.1,81.88,-6.5,-0.82,-0.3339,0,0,-20,-20,24.6717,32.54
580,1675.6698,850,81.84,-5.4,-0.82,-0.2761,0,0,-20,-20,24.6717,32.62
581,1681.670288,850,81.74,-7.1,-0.82,-0.3629,0,0,-20,-20,24.6717,32.58
582,1687.668701,850.1,81.83,-7.3,-0.82,-0.3773,0,0,-20,-20,24.6717,32.63
583,1693.668823,850.1,81.74,-5.4,-0.82,-0.2761,0,0,-20,-20,24.6717,32.56
584,1699.67041,849.9,81.71,-6.8,-0.82,-0.3484,0,0,-20,-20,24.6717,32.7
585,1705.668823,850,81.74,-6.4,-0.82,-0.3267,0,0,-20,-20,24.6718,32.74
586,1711.668823,849.9,81.77,-5.9,-0.82,-0.305,0,0,-20,-20,24.6718,32.73
587,1717.669189,850.1,81.71,-6.8,-0.82,-0.3484,0,0,-20,-20,24.6718,32.71
588,1723.6698,850,81.67,-6.9,-0.82,-0.3556,0,0,-20,-20,24.6718,32.8
589,1729.669678,850,81.63,-6.6,-0.82,-0.3412,0,0,-20,-20,24.6718,32.77
590,1735.670044,850,81.55,-6.6,-0.82,-0.3412,0,0,-20,-20,24.6718,32.69
591,1741.670166,849.9,81.61,-7.3,-0.82,-0.3773,0,0,-20,-20,24.6718,32.54
592,1747.669922,850,81.65,-6.5,-0.82,-0.3339,0,0,-20,-20,24.6718,32.68
