C:\WinT,A100\DIL805.PR,O\Data\Def,ormation,\SalimAlha,bsi\Ti64,\Basic file\,058_Compress,ion_Salim_Ti6,4_850_-2,.0_CoolPo,werOff_010_,.asc
No.,Time,Tem.1,DL,Force,Strain,kf (Def.),Phi  (D),Phi* (D),Tem.2,Tem.3,Poti,HF
,s,∞C,µm,N,%,N/mm≤,,1/s,∞C,∞C,mm,%
1583,1982.526611,849.9,76.29,-1,-0.76,-0.0506,0.0001,0.0001,-20,-20,10.5466,32.75
1584,1982.534302,849.9,76.34,-0.6,-0.76,-0.0289,0.0001,0.0001,-20,-20,10.5458,32.72
1585,1982.540039,850,76.34,-0.4,-0.76,-0.0217,0.0001,0.0003,-20,-20,10.5452,32.56
1586,1982.547852,850,75.96,-0.7,-0.76,-0.0361,0.0001,0.0004,-20,-20,10.5444,32.63
1587,1982.555542,849.9,76.62,-1,-0.77,-0.0506,0,0.0003,-20,-20,10.5437,32.7
1588,1982.563232,849.9,75.73,-0.8,-0.76,-0.0433,0.0001,0.0003,-20,-20,10.5429,32.69
1589,1982.56897,849.9,75.85,-0.8,-0.76,-0.0433,0.0001,0.0002,-20,-20,10.5423,32.67
1590,1982.57666,850,76.29,0,-0.76,0,0.0001,0.0002,-20,-20,10.5415,32.72
1591,1982.584351,850.1,75.9,-0.3,-0.76,-0.0144,0.0001,0.0001,-20,-20,10.5408,32.6
1592,1982.592041,850,76.23,0.4,-0.76,0.0217,0.0001,0.0001,-20,-20,10.54,32.65
1593,1982.5979,850,76.23,0.4,-0.76,0.0217,0.0001,0,-20,-20,10.5394,32.53
1594,1982.605469,850,75.85,-1,-0.76,-0.0506,0.0001,0,-20,-20,10.5387,32.56
1595,1982.613281,850,76.07,-1.4,-0.76,-0.0722,0.0001,0,-20,-20,10.5379,32.65
1596,1982.620972,850,76.23,0,-0.76,0,0.0001,0,-20,-20,10.5371,32.6
1597,1982.626709,850,76.18,0,-0.76,0,0.0001,0,-20,-20,10.5365,32.56
1598,1982.634399,850,76.12,0,-0.76,0,0.0001,0.0001,-20,-20,10.5358,32.6
1599,1982.64209,850,76.4,-0.6,-0.76,-0.0289,0.0001,0.0001,-20,-20,10.535,32.67
1600,1982.64978,849.9,76.07,-0.4,-0.76,-0.0217,0.0001,0.0003,-20,-20,10.5342,32.71
1601,1982.655518,849.9,76.18,-0.4,-0.76,-0.0217,0.0001,0.0001,-20,-20,10.5337,32.63
1602,1982.663208,850.1,75.79,-0.1,-0.76,-0.0072,0.0001,0.0002,-20,-20,10.5329,32.61
1603,1982.670898,850,75.84,-0.1,-0.76,-0.0072,0.0001,0,-20,-20,10.5321,32.64
1604,1982.678711,850,76.18,-0.4,-0.76,-0.0217,0.0001,0,-20,-20,10.5314,32.6
1605,1982.684448,850,75.57,-0.1,-0.76,-0.0072,0.0001,-0.0001,-20,-20,10.5308,32.63
1606,1982.692139,850,76.12,0.1,-0.76,0.0072,0.0001,0,-20,-20,10.53,32.48
1607,1982.699829,850.1,76.23,-0.3,-0.76,-0.0144,0.0001,-0.0001,-20,-20,10.5293,32.47
1608,1982.70752,850.1,76.01,-0.8,-0.76,-0.0433,0.0001,-0.0002,-20,-20,10.5285,32.55
1609,1982.713379,850.1,75.96,0,-0.76,0,0.0001,-0.0002,-20,-20,10.5279,32.6
1610,1982.721069,850.1,76.45,-0.7,-0.76,-0.0361,0.0001,-0.0002,-20,-20,10.5271,32.53
1611,1982.72876,850.1,76.23,-0.6,-0.76,-0.0289,0.0001,-0.0001,-20,-20,10.5264,32.53
1612,1982.73645,850.1,76.34,0.4,-0.76,0.0217,0.0001,-0.0001,-20,-20,10.5256,32.43
1613,1982.742188,850,76.18,-0.4,-0.76,-0.0217,0.0001,0,-20,-20,10.525,32.54
1614,1982.749878,850.1,76.18,0.1,-0.76,0.0072,0.0001,0,-20,-20,10.5242,32.54
1615,1982.757568,850,75.4,-0.1,-0.75,-0.0072,0.0002,0.0002,-20,-20,10.5235,32.59
1616,1982.765259,850,76.12,0.1,-0.76,0.0072,0.0001,0.0001,-20,-20,10.5227,32.56
1617,1982.771118,850,76.4,0.6,-0.76,0.0289,0.0001,0.0002,-20,-20,10.5221,32.64
1618,1982.778809,850,76.34,-0.4,-0.76,-0.0217,0.0001,0.0001,-20,-20,10.5214,32.52
1619,1982.786499,850,76.12,-0.6,-0.76,-0.0289,0.0001,0.0002,-20,-20,10.5206,32.5
1620,1982.794189,850.1,75.85,0.1,-0.76,0.0072,0.0001,0.0001,-20,-20,10.5198,32.48
1621,1982.799927,850.1,76.18,-1,-0.76,-0.0506,0.0001,0.0001,-20,-20,10.5192,32.51
1622,1982.807617,850.1,75.96,-0.4,-0.76,-0.0217,0.0001,0.0001,-20,-20,10.5185,32.35
1623,1982.81543,850,75.9,-0.7,-0.76,-0.0361,0.0001,-0.0001,-20,-20,10.5177,32.55
1624,1982.82312,850,75.73,0,-0.76,0,0.0001,0,-20,-20,10.5169,32.51
1625,1982.828857,850,76.34,0,-0.76,0,0.0001,-0.0001,-20,-20,10.5164,32.52
1626,1982.836548,850.1,76.12,-1.4,-0.76,-0.0722,0.0001,0,-20,-20,10.5156,32.42
1627,1982.844238,850.1,75.96,-0.4,-0.76,-0.0217,0.0001,-0.0001,-20,-20,10.5148,32.39
1628,1982.851929,850.1,76.07,-0.1,-0.76,-0.0072,0.0001,-0.0001,-20,-20,10.5141,32.55
1629,1982.857666,850.1,76.29,-0.6,-0.76,-0.0289,0.0001,-0.0001,-20,-20,10.5135,32.4
1630,1982.865356,850,76.12,-0.4,-0.76,-0.0217,0.0001,-0.0001,-20,-20,10.5127,32.51
1631,1982.873047,849.9,75.9,0.4,-0.76,0.0217,0.0001,-0.0002,-20,-20,10.512,32.72
1632,1982.880737,849.9,76.12,-0.1,-0.76,-0.0072,0.0001,-0.0002,-20,-20,10.5112,32.56
1633,1982.886597,849.9,75.9,-1,-0.76,-0.0506,0.0001,-0.0002,-20,-20,10.5106,32.59
1634,1982.894287,850,76.01,0.1,-0.76,0.0072,0.0001,-0.0002,-20,-20,10.5098,32.65
1635,1982.901978,849.9,76.34,0.1,-0.76,0.0072,0.0001,-0.0001,-20,-20,10.509,32.64
1636,1982.909668,850,76.51,-0.4,-0.77,-0.0217,0.0001,-0.0002,-20,-20,10.5083,32.66
1637,1982.915405,849.9,76.18,-1,-0.76,-0.0506,0.0001,-0.0001,-20,-20,10.5077,32.58
1638,1982.923096,849.9,76.18,-1.1,-0.76,-0.0578,0.0001,-0.0001,-20,-20,10.5069,32.66
1639,1982.930786,849.9,76.18,-0.1,-0.76,-0.0072,0.0001,0,-20,-20,10.5061,32.64
1640,1982.938477,849.8,76.01,-0.4,-0.76,-0.0217,0.0001,0.0001,-20,-20,10.5054,32.75
1641,1982.944336,850,76.4,0.4,-0.76,0.0217,0.0001,0.0001,-20,-20,10.5048,32.72
1642,1982.951904,849.9,76.12,-1.3,-0.76,-0.065,0.0001,0.0001,-20,-20,10.504,32.66
1643,1982.959595,850,76.12,-0.3,-0.76,-0.0144,0.0001,0.0002,-20,-20,10.5032,32.67
1644,1982.965454,850,76.34,-0.1,-0.76,-0.0072,0.0001,0.0003,-20,-20,10.5027,32.59
1645,1982.973145,850,76.23,-0.1,-0.76,-0.0072,0.0001,0.0003,-20,-20,10.5019,32.57
1646,1982.980835,849.9,75.96,0.7,-0.76,0.0361,0.0001,0.0002,-20,-20,10.5011,32.74
1647,1982.988525,849.9,75.96,0.6,-0.76,0.0289,0.0001,0.0002,-20,-20,10.5004,32.64
1648,1982.996216,850.1,75.79,-0.1,-0.76,-0.0072,0.0001,0.0002,-20,-20,10.4996,32.61
1649,1983.001953,850,76.12,0.4,-0.76,0.0217,0.0001,0.0001,-20,-20,10.499,32.46
1650,1983.009766,850.1,75.9,-0.1,-0.76,-0.0072,0.0001,0,-20,-20,10.4983,32.59
1651,1983.017334,850,76.07,-0.1,-0.76,-0.0072,0.0001,-0.0001,-20,-20,10.4975,32.53
1652,1983.023193,850.1,76.12,0.4,-0.76,0.0217,0.0001,-0.0001,-20,-20,10.4969,32.47
1653,1983.030884,850,76.07,0.8,-0.76,0.0433,0.0001,-0.0002,-20,-20,10.4962,32.59
1654,1983.038574,850,76.23,1,-0.76,0.0506,0.0001,-0.0001,-20,-20,10.4954,32.62
1655,1983.046265,850,76.4,0.4,-0.76,0.0217,0.0001,-0.0002,-20,-20,10.4946,32.45
1656,1983.052002,850,75.73,0.6,-0.76,0.0289,0.0001,-0.0001,-20,-20,10.4941,32.53
1657,1983.059692,850,76.07,-0.1,-0.76,-0.0072,0.0001,-0.0002,-20,-20,10.4933,32.66
1658,1983.067383,849.9,76.23,0,-0.76,0,0.0001,-0.0001,-20,-20,10.4925,32.6
1659,1983.075195,849.9,76.01,1.3,-0.76,0.065,0.0001,-0.0001,-20,-20,10.4918,32.66
1660,1983.080933,849.9,76.45,0.4,-0.76,0.0217,0.0001,0,-20,-20,10.4912,32.58
1661,1983.088623,850,76.23,-1,-0.76,-0.0506,0.0001,0.0001,-20,-20,10.4904,32.63
1662,1983.096313,849.9,76.07,-0.4,-0.76,-0.0217,0.0001,0.0003,-20,-20,10.4896,32.57
1663,1983.104004,850,76.07,-0.1,-0.76,-0.0072,0.0001,0.0005,-20,-20,10.4889,32.63
1664,1983.109741,850,75.96,0.7,-0.76,0.0361,0.0001,0.0007,-20,-20,10.4883,32.6
1665,1983.117432,850,76.12,0.1,-0.76,0.0072,0.0001,0.001,-20,-20,10.4875,32.57
1666,1983.125122,850.1,76.45,0.4,-0.76,0.0217,0.0001,0.0013,-20,-20,10.4868,32.45
1667,1983.132813,850.1,76.29,1.4,-0.76,0.0722,0.0001,0.0018,-20,-20,10.486,32.53
1668,1983.138672,850.1,75.9,1.5,-0.76,0.0795,0.0001,0.0022,-20,-20,10.4854,32.57
1669,1983.146362,850.1,75.46,2.3,-0.75,0.1156,0.0002,0.0026,-20,-20,10.4847,32.48
1670,1983.154053,850.1,75.29,3.1,-0.75,0.1589,0.0002,0.0029,-20,-20,10.4839,32.42
1671,1983.161743,850.2,74.96,4.2,-0.75,0.2167,0.0002,0.0032,-20,-20,10.4832,32.5
1672,1983.16748,850.2,74.52,4.1,-0.75,0.2095,0.0002,0.0033,-20,-20,10.4826,32.48
1673,1983.175171,850.2,74.47,5.6,-0.74,0.2889,0.0003,0.0036,-20,-20,10.4818,32.44
1674,1983.182861,850.1,74.3,5.3,-0.74,0.2745,0.0003,0.0037,-20,-20,10.4811,32.38
1675,1983.190552,850,73.69,6.8,-0.74,0.3467,0.0003,0.0039,-20,-20,10.4803,32.41
1676,1983.196411,850,73.58,7.3,-0.74,0.3756,0.0003,0.004,-20,-20,10.4797,32.5
1677,1983.204102,850,73.58,8.7,-0.74,0.4478,0.0003,0.0041,-20,-20,10.479,32.56
1678,1983.211792,850,72.7,9.7,-0.73,0.4983,0.0004,0.0042,-20,-20,10.4782,32.5
1679,1983.219482,850,72.81,9.7,-0.73,0.4983,0.0004,0.0043,-20,-20,10.4775,32.59
1680,1983.22522,850,72.54,11.1,-0.73,0.5705,0.0004,0.0045,-20,-20,10.4769,32.53
1681,1983.23291,850,72.15,12.1,-0.72,0.621,0.0005,0.0045,-20,-20,10.4761,32.58
1682,1983.240601,849.9,71.49,13.4,-0.71,0.686,0.0005,0.0049,-20,-20,10.4754,32.66
1683,1983.248413,849.9,71.65,14.4,-0.72,0.7365,0.0005,0.0048,-20,-20,10.4746,32.69
1684,1983.25415,849.9,70.82,17.3,-0.71,0.8881,0.0006,0.0051,-20,-20,10.474,32.61
1685,1983.261841,850,70.38,16.8,-0.7,0.8592,0.0007,0.005,-20,-20,10.4733,32.51
1686,1983.269531,850,70.33,17.9,-0.7,0.9169,0.0007,0.0052,-20,-20,10.4725,32.64
1687,1983.277222,850,69.61,18.7,-0.7,0.9602,0.0007,0.0053,-20,-20,10.4718,32.62
1688,1983.282959,849.9,69.83,19.8,-0.7,1.018,0.0007,0.0053,-20,-20,10.4712,32.55
1689,1983.290649,850,68.73,21.3,-0.69,1.09,0.0008,0.0054,-20,-20,10.4705,32.64
1690,1983.29834,850,68.78,23.1,-0.69,1.1839,0.0008,0.0054,-20,-20,10.4697,32.66
1691,1983.306152,849.9,68.01,25.2,-0.68,1.2921,0.0009,0.0055,-20,-20,10.469,32.65
1692,1983.31189,850,67.52,25.5,-0.68,1.3064,0.0009,0.0054,-20,-20,10.4684,32.55
1693,1983.31958,850,67.68,27.7,-0.68,1.422,0.0009,0.0054,-20,-20,10.4676,32.56
1694,1983.327271,850,67.13,28.7,-0.67,1.4724,0.001,0.0054,-20,-20,10.4669,32.61
1695,1983.334961,850,66.41,31.5,-0.66,1.6166,0.0011,0.0054,-20,-20,10.4661,32.62
1696,1983.34082,850,66.3,31.7,-0.66,1.6238,0.0011,0.0054,-20,-20,10.4656,32.5
1697,1983.348389,850,65.97,32.9,-0.66,1.6887,0.0011,0.0054,-20,-20,10.4648,32.68
1698,1983.356201,849.9,65.47,34.6,-0.65,1.7752,0.0011,0.0054,-20,-20,10.464,32.59
1699,1983.363892,849.9,64.92,36.2,-0.65,1.8545,0.0012,0.0054,-20,-20,10.4633,32.64
1700,1983.369629,849.9,64.92,38,-0.65,1.9483,0.0012,0.0054,-20,-20,10.4627,32.68
1701,1983.377319,849.9,64.09,40,-0.64,2.0492,0.0013,0.0055,-20,-20,10.4619,32.77
1702,1983.38501,849.9,63.76,42.5,-0.64,2.179,0.0013,0.0055,-20,-20,10.4612,32.76
1703,1983.3927,849.9,63.6,43.4,-0.64,2.2223,0.0013,0.0056,-20,-20,10.4604,32.76
1704,1983.398438,849.9,62.94,44.8,-0.63,2.2943,0.0014,0.0056,-20,-20,10.4598,32.67
1705,1983.40625,850,62.94,46,-0.63,2.3592,0.0014,0.0056,-20,-20,10.459,32.58
1706,1983.41394,850,62.22,48.4,-0.62,2.4817,0.0015,0.0057,-20,-20,10.4583,32.62
1707,1983.421631,849.9,61.56,50.4,-0.62,2.5825,0.0015,0.0057,-20,-20,10.4575,32.6
1708,1983.427368,850,61.61,51.2,-0.62,2.6258,0.0015,0.0058,-20,-20,10.4569,32.67
1709,1983.435059,850,61.23,54.2,-0.61,2.7772,0.0016,0.0058,-20,-20,10.4561,32.64
1710,1983.442749,850,60.56,56,-0.61,2.8707,0.0016,0.0058,-20,-20,10.4554,32.64
1711,1983.450439,849.9,59.9,58.4,-0.6,2.9932,0.0017,0.0059,-20,-20,10.4546,32.65
1712,1983.456177,850.1,59.79,59.5,-0.6,3.0508,0.0017,0.0059,-20,-20,10.4541,32.58
1713,1983.463867,850,59.35,61.8,-0.59,3.1661,0.0018,0.006,-20,-20,10.4533,32.58
1714,1983.471558,850,58.74,64.6,-0.59,3.3101,0.0018,0.0058,-20,-20,10.4525,32.59
1715,1983.477417,850,58.47,66,-0.58,3.3822,0.0018,0.0059,-20,-20,10.452,32.54
1716,1983.485107,850.1,57.97,67.9,-0.58,3.4757,0.0019,0.0058,-20,-20,10.4512,32.54
1717,1983.492798,849.9,57.59,70.2,-0.58,3.5982,0.0019,0.0056,-20,-20,10.4504,32.66
1718,1983.500488,849.9,56.92,72.2,-0.57,3.6989,0.002,0.0056,-20,-20,10.4497,32.66
1719,1983.506226,850,56.98,74.6,-0.57,3.8215,0.002,0.0054,-20,-20,10.4491,32.68
1720,1983.513916,850,56.32,76.9,-0.56,3.9366,0.0021,0.0054,-20,-20,10.4483,32.66
1721,1983.521606,849.9,55.93,78.7,-0.56,4.0302,0.0021,0.0053,-20,-20,10.4476,32.81
1722,1983.529297,849.9,55.76,81.2,-0.56,4.1599,0.0021,0.0053,-20,-20,10.4468,32.76
1723,1983.535156,849.9,54.94,82.6,-0.55,4.2316,0.0022,0.0051,-20,-20,10.4462,32.74
1724,1983.542847,849.9,54.77,86.9,-0.55,4.4478,0.0022,0.0052,-20,-20,10.4454,32.67
1725,1983.550537,849.9,54.77,89.4,-0.55,4.5776,0.0022,0.0052,-20,-20,10.4446,32.72
1726,1983.558228,849.9,54.55,91.1,-0.55,4.664,0.0022,0.0053,-20,-20,10.4439,32.77
1727,1983.563965,850,54,93.5,-0.54,4.7863,0.0023,0.0053,-20,-20,10.4433,32.66
1728,1983.571655,850,53.5,95.7,-0.54,4.9014,0.0023,0.0054,-20,-20,10.4425,32.71
1729,1983.579346,850.1,52.79,98.5,-0.53,5.0452,0.0024,0.0054,-20,-20,10.4417,32.57
1730,1983.587036,850,52.57,101.8,-0.53,5.2108,0.0024,0.0055,-20,-20,10.441,32.58
1731,1983.592896,850,52.18,102.8,-0.52,5.2611,0.0025,0.0054,-20,-20,10.4404,32.53
1732,1983.600586,850,51.74,105.9,-0.52,5.4194,0.0025,0.0054,-20,-20,10.4396,32.59
1733,1983.608276,849.9,51.13,108.5,-0.51,5.556,0.0026,0.0053,-20,-20,10.4389,32.65
1734,1983.615967,850,51.13,111.6,-0.51,5.7145,0.0026,0.0053,-20,-20,10.4381,32.75
1735,1983.621704,850,50.3,114.2,-0.5,5.8437,0.0027,0.0053,-20,-20,10.4375,32.67
1736,1983.629395,849.9,50.47,115.6,-0.5,5.9159,0.0026,0.0051,-20,-20,10.4367,32.69
1737,1983.637085,850,49.75,119.9,-0.5,6.1388,0.0027,0.0052,-20,-20,10.436,32.63
1738,1983.644897,850,49.97,123.2,-0.5,6.3047,0.0027,0.005,-20,-20,10.4352,32.58
1739,1983.650635,850,49.03,125.7,-0.49,6.4338,0.0028,0.0052,-20,-20,10.4346,32.55
1740,1983.658325,850,48.76,127.3,-0.49,6.5128,0.0028,0.0051,-20,-20,10.4339,32.63
1741,1983.666016,849.9,48.65,132,-0.49,6.7577,0.0028,0.0054,-20,-20,10.4331,32.74
1742,1983.673706,850,48.15,134.4,-0.48,6.8799,0.0029,0.0053,-20,-20,10.4323,32.76
1743,1983.679565,849.9,47.82,137.1,-0.48,7.0165,0.0029,0.0054,-20,-20,10.4317,32.74
1744,1983.687256,849.9,47.27,139.9,-0.47,7.1602,0.003,0.0055,-20,-20,10.431,32.68
1745,1983.694946,849.9,46.61,144,-0.47,7.3686,0.003,0.0055,-20,-20,10.4302,32.76
1746,1983.702637,849.9,46.11,147.7,-0.46,7.5555,0.0031,0.0055,-20,-20,10.4294,32.73
1747,1983.708374,849.9,46.06,149.6,-0.46,7.6563,0.0031,0.0053,-20,-20,10.4288,32.71
1748,1983.716064,849.9,45.34,154.7,-0.45,7.915,0.0031,0.0053,-20,-20,10.4281,32.76
1749,1983.723755,849.9,45.34,158.4,-0.45,8.1023,0.0031,0.0053,-20,-20,10.4273,32.71
1750,1983.731445,849.9,45.06,161.9,-0.45,8.2821,0.0032,0.0052,-20,-20,10.4266,32.69
1751,1983.737305,849.9,44.51,165.3,-0.45,8.4545,0.0032,0.0052,-20,-20,10.426,32.75
1752,1983.744995,849.8,44.29,167.9,-0.44,8.5911,0.0033,0.0052,-20,-20,10.4252,32.71
1753,1983.752686,849.9,43.85,172.4,-0.44,8.8212,0.0033,0.0052,-20,-20,10.4244,32.74
1754,1983.760376,849.8,43.13,178.6,-0.43,9.1374,0.0034,0.0052,-20,-20,10.4237,32.86
1755,1983.766113,849.9,43.35,180.3,-0.43,9.224,0.0033,0.0052,-20,-20,10.4231,32.88
1756,1983.773804,849.9,42.86,184.6,-0.43,9.4395,0.0034,0.0052,-20,-20,10.4223,32.72
1757,1983.781494,849.9,41.92,189.2,-0.42,9.6762,0.0035,0.0053,-20,-20,10.4216,32.91
1758,1983.789185,849.9,41.64,192.4,-0.42,9.8415,0.0035,0.0053,-20,-20,10.4208,32.8
1759,1983.795044,849.9,41.59,196.5,-0.42,10.0503,0.0035,0.0053,-20,-20,10.4202,32.82
1760,1983.802734,849.9,40.76,203.1,-0.41,10.3878,0.0036,0.0054,-20,-20,10.4194,32.8
1761,1983.810425,850,40.98,206.7,-0.41,10.568,0.0036,0.0052,-20,-20,10.4187,32.7
1762,1983.818115,850,40.48,211.4,-0.4,10.8122,0.0036,0.0053,-20,-20,10.4179,32.79
1763,1983.823853,850,40.04,214.7,-0.4,10.9773,0.0037,0.0053,-20,-20,10.4173,32.78
1764,1983.831543,849.9,39.66,221,-0.4,11.3008,0.0037,0.0054,-20,-20,10.4165,32.8
1765,1983.839233,850,38.94,225.1,-0.39,11.5087,0.0038,0.0054,-20,-20,10.4158,32.71
1766,1983.847046,850,38.94,230.6,-0.39,11.7894,0.0038,0.0054,-20,-20,10.415,32.76
1767,1983.852783,850,38.11,235.2,-0.38,12.0259,0.0039,0.0053,-20,-20,10.4144,32.82
1768,1983.860474,850,38.17,240.2,-0.38,12.2779,0.0039,0.0053,-20,-20,10.4137,32.83
1769,1983.868164,849.9,37.73,245.8,-0.38,12.5652,0.0039,0.0053,-20,-20,10.4129,32.83
1770,1983.875854,850,37.06,250.6,-0.37,12.809,0.004,0.0052,-20,-20,10.4122,32.78
1771,1983.881592,849.9,36.9,254.2,-0.37,12.9959,0.004,0.0053,-20,-20,10.4116,32.81
1772,1983.889282,850,36.24,261,-0.36,13.3404,0.0041,0.0052,-20,-20,10.4108,32.8
1773,1983.896973,849.9,35.74,266.5,-0.36,13.6204,0.0041,0.0052,-20,-20,10.4101,32.81
1774,1983.902832,849.9,35.96,272.5,-0.36,13.9301,0.0041,0.005,-20,-20,10.4095,32.84
1775,1983.910522,849.8,35.35,278.4,-0.35,14.2314,0.0041,0.0051,-20,-20,10.4088,32.93
1776,1983.918213,849.8,35.3,284.9,-0.35,14.5623,0.0041,0.0051,-20,-20,10.408,32.99
1777,1983.925903,849.8,34.97,290.8,-0.35,14.864,0.0042,0.0053,-20,-20,10.4073,32.9
1778,1983.931641,849.8,34.53,295.8,-0.35,15.1152,0.0042,0.0053,-20,-20,10.4067,32.97
1779,1983.939331,849.8,34.03,302.8,-0.34,15.4741,0.0043,0.0053,-20,-20,10.4059,33.03
1780,1983.947021,849.8,32.93,309.7,-0.33,15.8249,0.0044,0.0054,-20,-20,10.4052,32.96
1781,1983.954712,849.8,33.09,316.5,-0.33,16.1704,0.0044,0.0054,-20,-20,10.4045,33.16
1782,1983.960571,849.7,32.6,321.9,-0.33,16.4501,0.0044,0.0055,-20,-20,10.4039,33.04
1783,1983.968262,849.8,32.48,329,-0.32,16.8096,0.0044,0.0055,-20,-20,10.4031,33.08
1784,1983.975952,849.9,31.93,336,-0.32,17.1683,0.0045,0.0056,-20,-20,10.4024,33.1
1785,1983.983643,849.9,31.16,343.5,-0.31,17.5481,0.0046,0.0056,-20,-20,10.4017,33.05
1786,1983.98938,849.9,31.38,349,-0.31,17.829,0.0045,0.0057,-20,-20,10.4011,32.88
1787,1983.99707,849.9,31.11,358,-0.31,18.2888,0.0046,0.0057,-20,-20,10.4004,33.06
1788,1984.004761,849.8,30.33,366.6,-0.3,18.726,0.0046,0.0057,-20,-20,10.3996,33.14
1789,1984.012573,849.8,29.84,374,-0.3,19.1062,0.0047,0.0057,-20,-20,10.3989,33.25
1790,1984.018311,849.6,29.06,380.9,-0.29,19.4571,0.0048,0.0058,-20,-20,10.3983,33.25
1791,1984.026001,849.6,29.01,388.8,-0.29,19.8596,0.0048,0.0058,-20,-20,10.3976,33.27
1792,1984.033691,849.7,28.46,398,-0.28,20.3259,0.0048,0.0058,-20,-20,10.3968,33.26
1793,1984.041382,849.6,28.02,406.8,-0.28,20.7779,0.0049,0.0057,-20,-20,10.396,33.26
1794,1984.047119,849.6,28.24,413,-0.28,21.0947,0.0049,0.0058,-20,-20,10.3955,33.28
1795,1984.05481,849.7,27.41,422.6,-0.27,21.5819,0.0049,0.0057,-20,-20,10.3947,33.28
1796,1984.0625,849.7,26.8,431.2,-0.27,22.0191,0.005,0.0058,-20,-20,10.394,33.37
1797,1984.070313,849.8,26.47,439.9,-0.26,22.464,0.005,0.0057,-20,-20,10.3932,33.29
1798,1984.07605,849.7,25.92,447.7,-0.26,22.8582,0.0051,0.0056,-20,-20,10.3927,33.34
1799,1984.08374,849.6,25.64,457.8,-0.26,23.375,0.0051,0.0056,-20,-20,10.3919,33.42
1800,1984.091431,849.7,25.42,466.5,-0.25,23.8202,0.0051,0.0056,-20,-20,10.3912,33.52
1801,1984.099121,849.5,24.82,477.5,-0.25,24.3793,0.0052,0.0057,-20,-20,10.3904,33.64
1802,1984.104858,849.5,24.6,484.4,-0.25,24.731,0.0052,0.0057,-20,-20,10.3898,33.65
1803,1984.112549,849.5,24.15,495,-0.24,25.2689,0.0053,0.0057,-20,-20,10.3891,33.58
1804,1984.120239,849.6,23.6,505.2,-0.24,25.7921,0.0053,0.0058,-20,-20,10.3884,33.61
1805,1984.128052,849.7,23.33,514.4,-0.23,26.2585,0.0053,0.006,-20,-20,10.3876,33.53
1806,1984.133789,849.7,23.22,522.5,-0.23,26.675,0.0054,0.006,-20,-20,10.3871,33.42
1807,1984.141479,849.8,22.39,533.4,-0.22,27.2261,0.0054,0.0062,-20,-20,10.3863,33.38
1808,1984.14917,849.7,21.84,544.1,-0.22,27.7707,0.0055,0.0062,-20,-20,10.3856,33.52
1809,1984.15686,849.6,21.01,555.1,-0.21,28.3288,0.0056,0.0064,-20,-20,10.3848,33.59
1810,1984.162598,849.6,20.96,564.1,-0.21,28.7884,0.0056,0.0064,-20,-20,10.3842,33.59
1811,1984.170288,849.6,21.01,575.2,-0.21,29.3562,0.0056,0.0064,-20,-20,10.3835,33.76
1812,1984.178101,849.6,19.96,586,-0.2,29.9063,0.0057,0.0064,-20,-20,10.3828,33.73
1813,1984.185791,849.6,19.41,598.6,-0.19,30.5439,0.0057,0.0064,-20,-20,10.382,33.74
1814,1984.191528,849.6,18.91,607.9,-0.19,31.0165,0.0058,0.0065,-20,-20,10.3814,33.75
1815,1984.199219,849.6,18.91,618.8,-0.19,31.5768,0.0058,0.0064,-20,-20,10.3807,33.81
1816,1984.206909,849.6,18.09,631.6,-0.18,32.2278,0.0059,0.0064,-20,-20,10.38,33.88
1817,1984.2146,849.6,17.65,643.2,-0.18,32.8153,0.0059,0.0063,-20,-20,10.3792,33.73
1818,1984.220337,849.7,17.2,652.6,-0.17,33.2951,0.006,0.0064,-20,-20,10.3787,33.69
1819,1984.228149,849.7,16.82,665.2,-0.17,33.9329,0.006,0.0064,-20,-20,10.3779,33.7
1820,1984.23584,849.8,16.43,678.7,-0.16,34.621,0.006,0.0065,-20,-20,10.3772,33.64
1821,1984.24353,849.8,15.94,690.8,-0.16,35.2369,0.0061,0.0064,-20,-20,10.3764,33.6
1822,1984.249268,849.9,15.38,700.1,-0.15,35.7088,0.0061,0.0064,-20,-20,10.3759,33.54
1823,1984.256958,849.9,15.05,713.6,-0.15,36.397,0.0062,0.0064,-20,-20,10.3751,33.62
1824,1984.264648,849.9,14.45,727.7,-0.14,37.1128,0.0062,0.0065,-20,-20,10.3744,33.57
1825,1984.272339,849.8,13.89,739.8,-0.14,37.7281,0.0063,0.0065,-20,-20,10.3736,33.61
1826,1984.278076,849.7,13.67,749.5,-0.14,38.2227,0.0063,0.0065,-20,-20,10.3731,33.6
1827,1984.285889,849.8,12.9,763.6,-0.13,38.9376,0.0064,0.0064,-20,-20,10.3723,33.77
1828,1984.293579,849.8,12.46,776.9,-0.12,39.6179,0.0064,0.0064,-20,-20,10.3716,33.81
1829,1984.30127,849.7,12.18,790,-0.12,40.2843,0.0065,0.0064,-20,-20,10.3708,33.88
1830,1984.307007,849.6,11.96,800,-0.12,40.7931,0.0065,0.0064,-20,-20,10.3702,33.82
1831,1984.314697,849.7,11.08,813.5,-0.11,41.4785,0.0066,0.0064,-20,-20,10.3695,33.89
1832,1984.322388,849.7,10.8,828.3,-0.11,42.231,0.0066,0.0063,-20,-20,10.3688,33.88
1833,1984.328247,849.7,10.2,836.8,-0.1,42.659,0.0067,0.0064,-20,-20,10.3682,33.96
